datetime,temp,humidity,windspeed,windspeed,casual,registered,count,year,hour,season_1,season_2,season_3,season_4,holiday_0,holiday_1,workingday_0,workingday_1,weather_1,weather_2,weather_3,weather_4,dayofweek_0,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,log_count,log_casual,log_registered,log_windspeed
2012-01-08 13:00,0.387755102,37,19.9995,19.9995,77,266,343,2012,13,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.840641657,4.356708827,5.587248658,3.044498628
2012-01-08 14:00,0.387755102,40,12.998,12.998,75,253,328,2012,14,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.796057751,4.33073334,5.537334267,2.638914462
2012-01-08 15:00,0.387755102,37,19.0012,19.0012,89,241,330,2012,15,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.802118375,4.49980967,5.488937726,2.995792272
2012-01-08 16:00,0.387755102,37,19.9995,19.9995,58,256,314,2012,16,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.752572639,4.077537444,5.549076085,3.044498628
2012-01-08 17:00,0.367346939,40,15.0013,15.0013,22,197,219,2012,17,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.393627546,3.135494216,5.288267031,2.772669969
2012-01-08 18:00,0.326530612,46,15.0013,15.0013,19,162,181,2012,18,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.204006687,2.995732274,5.093750201,2.772669969
2012-01-08 19:00,0.306122449,49,12.998,12.998,8,104,112,2012,19,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.727387819,2.197224577,4.65396035,2.638914462
2012-01-08 20:00,0.285714286,52,11.0014,11.0014,7,119,126,2012,20,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.844187086,2.079441542,4.787491743,2.48502331
2012-01-08 21:00,0.265306122,56,15.0013,15.0013,10,81,91,2012,21,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.521788577,2.397895273,4.406719247,2.772669969
2012-01-08 22:00,0.244897959,60,7.0015,7.0015,4,54,58,2012,22,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.077537444,1.609437912,4.007333185,2.079629024
2012-01-08 23:00,0.244897959,56,16.9979,16.9979,0,30,30,2012,23,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.433987204,0,3.433987204,2.890255084
2012-01-09 0:00,0.224489796,60,15.0013,15.0013,3,12,15,2012,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.772588722,1.386294361,2.564949357,2.772669969
2012-01-09 1:00,0.224489796,60,8.9981,8.9981,1,4,5,2012,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.791759469,0.693147181,1.609437912,2.302395075
2012-01-09 2:00,0.224489796,56,8.9981,8.9981,2,3,5,2012,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.791759469,1.098612289,1.386294361,2.302395075
2012-01-09 3:00,0.224489796,52,11.0014,11.0014,0,3,3,2012,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.386294361,0,1.386294361,2.48502331
2012-01-09 4:00,0.204081633,64,7.0015,7.0015,0,4,4,2012,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.609437912,0,1.609437912,2.079629024
2012-01-09 5:00,0.183673469,64,6.0032,6.0032,0,21,21,2012,5,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.091042453,0,3.091042453,1.946367187
2012-01-09 6:00,0.204081633,60,8.9981,8.9981,3,85,88,2012,6,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.48863637,1.386294361,4.454347296,2.302395075
2012-01-09 7:00,0.204081633,60,7.0015,7.0015,1,239,240,2012,7,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.484796933,0.693147181,5.480638923,2.079629024
2012-01-09 8:00,0.204081633,55,6.0032,6.0032,13,407,420,2012,8,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6.042632834,2.63905733,6.011267174,1.946367187
2012-01-09 9:00,0.204081633,64,0,12.75428167,9,188,197,2012,9,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.288267031,2.302585093,5.241747015,2.62135017
2012-01-09 10:00,0.224489796,60,0,14.69636464,13,95,108,2012,10,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.691347882,2.63905733,4.564348191,2.753429134
2012-01-09 11:00,0.244897959,56,6.0032,6.0032,6,82,88,2012,11,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.48863637,1.945910149,4.418840608,1.946367187
2012-01-09 12:00,0.244897959,56,7.0015,7.0015,10,93,103,2012,12,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.644390899,2.397895273,4.543294782,2.079629024
2012-01-09 13:00,0.244897959,56,7.0015,7.0015,3,77,80,2012,13,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.394449155,1.386294361,4.356708827,2.079629024
2012-01-09 14:00,0.204081633,75,11.0014,11.0014,5,45,50,2012,14,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.931825633,1.791759469,3.828641396,2.48502331
2012-01-09 15:00,0.204081633,75,11.0014,11.0014,5,64,69,2012,15,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4.248495242,1.791759469,4.17438727,2.48502331
2012-01-09 16:00,0.204081633,87,6.0032,6.0032,3,46,49,2012,16,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.912023005,1.386294361,3.850147602,1.946367187
2012-01-09 17:00,0.204081633,87,0,13.73868776,5,147,152,2012,17,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.030437921,1.791759469,4.997212274,2.690475857
2012-01-09 18:00,0.183673469,86,6.0032,6.0032,6,158,164,2012,18,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5.105945474,1.945910149,5.068904202,1.946367187
2012-01-09 19:00,0.183673469,93,6.0032,6.0032,3,187,190,2012,19,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.252273428,1.386294361,5.236441963,1.946367187
2012-01-09 20:00,0.183673469,86,6.0032,6.0032,5,127,132,2012,20,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.890349128,1.791759469,4.852030264,1.946367187
2012-01-09 21:00,0.183673469,93,0,11.86978855,1,78,79,2012,21,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.382026635,0.693147181,4.369447852,2.554882592
2012-01-09 22:00,0.183673469,92,7.0015,7.0015,8,54,62,2012,22,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.143134726,2.197224577,4.007333185,2.079629024
2012-01-09 23:00,0.204081633,87,7.0015,7.0015,1,51,52,2012,23,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.970291914,0.693147181,3.951243719,2.079629024
2012-01-10 0:00,0.204081633,87,7.0015,7.0015,0,14,14,2012,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.708050201,0,2.708050201,2.079629024
2012-01-10 1:00,0.204081633,93,7.0015,7.0015,2,3,5,2012,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.791759469,1.098612289,1.386294361,2.079629024
2012-01-10 2:00,0.204081633,87,11.0014,11.0014,2,2,4,2012,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.609437912,1.098612289,1.098612289,2.48502331
2012-01-10 4:00,0.183673469,86,11.0014,11.0014,0,4,4,2012,4,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.609437912,0,1.609437912,2.48502331
2012-01-10 5:00,0.387755102,47,15.0013,15.0013,0,23,23,2012,5,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.17805383,0,3.17805383,2.772669969
2012-01-10 6:00,0.163265306,93,12.998,12.998,0,79,79,2012,6,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.382026635,0,4.382026635,2.638914462
2012-01-10 7:00,0.163265306,93,11.0014,11.0014,3,219,222,2012,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.407171771,1.386294361,5.393627546,2.48502331
2012-01-10 8:00,0.163265306,93,11.0014,11.0014,6,465,471,2012,8,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.156978986,1.945910149,6.144185634,2.48502331
2012-01-10 9:00,0.163265306,93,11.0014,11.0014,11,184,195,2012,9,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.278114659,2.48490665,5.220355825,2.48502331
2012-01-10 10:00,0.163265306,93,11.0014,11.0014,3,80,83,2012,10,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.430816799,1.386294361,4.394449155,2.48502331
2012-01-10 11:00,0.408163265,38,19.9995,19.9995,8,93,101,2012,11,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.624972813,2.197224577,4.543294782,3.044498628
2012-01-10 12:00,0.408163265,38,19.9995,19.9995,13,127,140,2012,12,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.94875989,2.63905733,4.852030264,3.044498628
2012-01-10 13:00,0.408163265,38,19.9995,19.9995,15,163,178,2012,13,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.187385806,2.772588722,5.099866428,3.044498628
2012-01-10 14:00,0.408163265,38,19.9995,19.9995,10,96,106,2012,14,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.672828834,2.397895273,4.574710979,3.044498628
2012-01-10 15:00,0.408163265,38,19.9995,19.9995,17,119,136,2012,15,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.919980926,2.890371758,4.787491743,3.044498628
2012-01-10 16:00,0.408163265,38,23.9994,23.9994,15,225,240,2012,16,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.484796933,2.772588722,5.420534999,3.218851825
2012-01-10 17:00,0.408163265,38,16.9979,16.9979,14,446,460,2012,17,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.133398043,2.708050201,6.102558595,2.890255084
2012-01-10 18:00,0.387755102,40,7.0015,7.0015,13,372,385,2012,18,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.955837369,2.63905733,5.92157842,2.079629024
2012-01-10 19:00,0.367346939,46,7.0015,7.0015,11,270,281,2012,19,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.641907071,2.48490665,5.602118821,2.079629024
2012-01-10 20:00,0.326530612,53,7.0015,7.0015,10,190,200,2012,20,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.303304908,2.397895273,5.252273428,2.079629024
2012-01-10 21:00,0.306122449,66,6.0032,6.0032,7,109,116,2012,21,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.762173935,2.079441542,4.700480366,1.946367187
2012-01-10 22:00,0.285714286,70,6.0032,6.0032,10,104,114,2012,22,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.744932128,2.397895273,4.65396035,1.946367187
2012-01-10 23:00,0.244897959,81,7.0015,7.0015,3,38,41,2012,23,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.737669618,1.386294361,3.663561646,2.079629024
2012-01-11 0:00,0.244897959,81,0,10.56616992,2,26,28,2012,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.36729583,1.098612289,3.295836866,2.448084451
2012-01-11 1:00,0.224489796,87,6.0032,6.0032,1,6,7,2012,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.079441542,0.693147181,1.945910149,1.946367187
2012-01-11 2:00,0.183673469,85,11.0014,11.0014,0,5,5,2012,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.791759469,0,1.791759469,2.48502331
2012-01-11 3:00,0.204081633,80,0,10.58309373,0,4,4,2012,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.609437912,0,1.609437912,2.449546598
2012-01-11 4:00,0.183673469,80,8.9981,8.9981,0,2,2,2012,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.098612289,0,1.098612289,2.302395075
2012-01-11 5:00,0.183673469,80,8.9981,8.9981,0,22,22,2012,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.135494216,0,3.135494216,2.302395075
2012-01-11 6:00,0.183673469,86,8.9981,8.9981,2,72,74,2012,6,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.317488114,1.098612289,4.290459441,2.302395075
2012-01-11 7:00,0.183673469,80,8.9981,8.9981,9,247,256,2012,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.549076085,2.302585093,5.513428746,2.302395075
2012-01-11 8:00,0.183673469,82,7.0015,7.0015,11,488,499,2012,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.214608098,2.48490665,6.192362489,2.079629024
2012-01-11 9:00,0.183673469,86,8.9981,8.9981,7,218,225,2012,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5.420534999,2.079441542,5.38907173,2.302395075
2012-01-11 10:00,0.224489796,87,8.9981,8.9981,13,84,97,2012,10,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.584967479,2.63905733,4.442651256,2.302395075
2012-01-11 11:00,0.244897959,87,6.0032,6.0032,9,90,99,2012,11,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.605170186,2.302585093,4.510859507,1.946367187
2012-01-11 12:00,0.285714286,81,0,14.35863882,4,51,55,2012,12,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.025351691,1.609437912,3.951243719,2.731678105
2012-01-11 13:00,0.306122449,76,0,15.02651956,8,57,65,2012,13,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.189654742,2.197224577,4.060443011,2.774244822
2012-01-11 14:00,0.306122449,81,7.0015,7.0015,3,70,73,2012,14,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.304065093,1.386294361,4.262679877,2.079629024
2012-01-11 15:00,0.326530612,87,6.0032,6.0032,6,73,79,2012,15,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.382026635,1.945910149,4.304065093,1.946367187
2012-01-11 16:00,0.326530612,87,16.9979,16.9979,6,112,118,2012,16,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.779123493,1.945910149,4.727387819,2.890255084
2012-01-11 17:00,0.326530612,87,15.0013,15.0013,6,128,134,2012,17,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.905274778,1.945910149,4.859812404,2.772669969
2012-01-11 18:00,0.326530612,87,12.998,12.998,2,96,98,2012,18,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.59511985,1.098612289,4.574710979,2.638914462
2012-01-11 19:00,0.306122449,93,15.0013,15.0013,1,92,93,2012,19,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.543294782,0.693147181,4.532599493,2.772669969
2012-01-11 20:00,0.306122449,93,11.0014,11.0014,2,55,57,2012,20,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.060443011,1.098612289,4.025351691,2.48502331
2012-01-11 21:00,0.326530612,87,15.0013,15.0013,0,29,29,2012,21,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3.401197382,0,3.401197382,2.772669969
2012-01-11 22:00,0.326530612,87,12.998,12.998,0,49,49,2012,22,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3.912023005,0,3.912023005,2.638914462
2012-01-11 23:00,0.326530612,87,15.0013,15.0013,0,9,9,2012,23,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.302585093,0,2.302585093,2.772669969
2012-01-12 0:00,0.326530612,93,12.998,12.998,0,3,3,2012,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.386294361,0,1.386294361,2.638914462
2012-01-12 1:00,0.346938776,93,12.998,12.998,0,3,3,2012,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.386294361,0,1.386294361,2.638914462
2012-01-12 2:00,0.346938776,93,16.9979,16.9979,1,1,2,2012,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.098612289,0.693147181,0.693147181,2.890255084
2012-01-12 3:00,0.346938776,93,16.9979,16.9979,0,3,3,2012,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.386294361,0,1.386294361,2.890255084
2012-01-12 4:00,0.346938776,93,12.998,12.998,0,2,2,2012,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.098612289,0,1.098612289,2.638914462
2012-01-12 5:00,0.326530612,93,6.0032,6.0032,0,16,16,2012,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.833213344,0,2.833213344,1.946367187
2012-01-12 6:00,0.346938776,93,8.9981,8.9981,1,88,89,2012,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.49980967,0.693147181,4.48863637,2.302395075
2012-01-12 7:00,0.326530612,87,19.0012,19.0012,2,218,220,2012,7,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5.398162702,1.098612289,5.38907173,2.995792272
2012-01-12 8:00,0.306122449,81,12.998,12.998,11,497,508,2012,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.232448017,2.48490665,6.210600077,2.638914462
2012-01-12 9:00,0.306122449,81,7.0015,7.0015,10,220,230,2012,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.442417711,2.397895273,5.398162702,2.079629024
2012-01-12 10:00,0.326530612,81,7.0015,7.0015,6,84,90,2012,10,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.510859507,1.945910149,4.442651256,2.079629024
2012-01-12 11:00,0.326530612,81,7.0015,7.0015,18,101,119,2012,11,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.787491743,2.944438979,4.624972813,2.079629024
2012-01-12 12:00,0.326530612,81,7.0015,7.0015,14,130,144,2012,12,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.976733742,2.708050201,4.875197323,2.079629024
2012-01-12 13:00,0.408163265,77,11.0014,11.0014,13,170,183,2012,13,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.214935758,2.63905733,5.141663557,2.48502331
2012-01-12 14:00,0.408163265,77,11.0014,11.0014,24,132,156,2012,14,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.056245805,3.218875825,4.890349128,2.48502331
2012-01-12 15:00,0.428571429,72,8.9981,8.9981,32,156,188,2012,15,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.241747015,3.496507561,5.056245805,2.302395075
2012-01-12 16:00,0.448979592,67,12.998,12.998,33,248,281,2012,16,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.641907071,3.526360525,5.517452896,2.638914462
2012-01-12 17:00,0.448979592,63,11.0014,11.0014,23,472,495,2012,17,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.206575927,3.17805383,6.159095388,2.48502331
2012-01-12 18:00,0.428571429,67,12.998,12.998,22,399,421,2012,18,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.045005314,3.135494216,5.991464547,2.638914462
2012-01-12 19:00,0.408163265,71,11.0014,11.0014,17,313,330,2012,19,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5.802118375,2.890371758,5.749392986,2.48502331
2012-01-12 20:00,0.408163265,71,12.998,12.998,11,229,240,2012,20,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5.484796933,2.48490665,5.438079309,2.638914462
2012-01-12 21:00,0.428571429,67,8.9981,8.9981,12,162,174,2012,21,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.164785974,2.564949357,5.093750201,2.302395075
2012-01-12 22:00,0.367346939,76,19.9995,19.9995,12,121,133,2012,22,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.8978398,2.564949357,4.804021045,3.044498628
2012-01-12 23:00,0.387755102,76,22.0028,22.0028,7,60,67,2012,23,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.219507705,2.079441542,4.110873864,3.135615948
2012-01-13 0:00,0.387755102,71,19.0012,19.0012,4,38,42,2012,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.761200116,1.609437912,3.663561646,2.995792272
2012-01-13 1:00,0.367346939,76,19.9995,19.9995,0,12,12,2012,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.564949357,0,2.564949357,3.044498628
2012-01-13 2:00,0.387755102,76,23.9994,23.9994,1,13,14,2012,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.708050201,0.693147181,2.63905733,3.218851825
2012-01-13 3:00,0.346938776,87,16.9979,16.9979,3,4,7,2012,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.079441542,1.386294361,1.609437912,2.890255084
2012-01-13 4:00,0.306122449,70,32.9975,32.9975,1,2,3,2012,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.386294361,0.693147181,1.098612289,3.526286993
2012-01-13 5:00,0.285714286,70,36.9974,36.9974,0,21,21,2012,5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.091042453,0,3.091042453,3.637517736
2012-01-13 6:00,0.244897959,75,15.0013,15.0013,2,71,73,2012,6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.304065093,1.098612289,4.276666119,2.772669969
2012-01-13 7:00,0.244897959,60,15.0013,15.0013,3,174,177,2012,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.18178355,1.386294361,5.164785974,2.772669969
2012-01-13 8:00,0.224489796,52,23.9994,23.9994,11,408,419,2012,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.040254711,2.48490665,6.013715156,3.218851825
2012-01-13 9:00,0.204081633,47,26.0027,26.0027,10,204,214,2012,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.370638028,2.397895273,5.323009979,3.295936861
2012-01-13 10:00,0.224489796,44,30.0026,30.0026,2,101,103,2012,10,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.644390899,1.098612289,4.624972813,3.434071072
2012-01-13 11:00,0.224489796,38,40.9973,40.9973,12,102,114,2012,11,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.744932128,2.564949357,4.634728988,3.737605331
2012-01-13 12:00,0.224489796,38,32.9975,32.9975,14,140,154,2012,12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.043425117,2.708050201,4.94875989,3.526286993
2012-01-13 13:00,0.244897959,33,35.0008,35.0008,14,140,154,2012,13,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.043425117,2.708050201,4.94875989,3.58354116
2012-01-13 14:00,0.244897959,33,36.9974,36.9974,10,119,129,2012,14,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.86753445,2.397895273,4.787491743,3.637517736
2012-01-13 15:00,0.244897959,33,39.0007,39.0007,15,123,138,2012,15,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.934473933,2.772588722,4.820281566,3.688896954
2012-01-13 16:00,0.265306122,30,31.0009,31.0009,18,215,233,2012,16,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.455321115,2.944438979,5.375278408,3.465764027
2012-01-13 17:00,0.265306122,33,27.9993,27.9993,15,317,332,2012,17,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.80814249,2.772588722,5.762051383,3.367271692
2012-01-13 18:00,0.244897959,38,19.9995,19.9995,7,294,301,2012,18,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.710427017,2.079441542,5.686975356,3.044498628
2012-01-13 19:00,0.244897959,38,19.0012,19.0012,7,199,206,2012,19,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.332718793,2.079441542,5.298317367,2.995792272
2012-01-13 20:00,0.224489796,41,11.0014,11.0014,6,130,136,2012,20,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.919980926,1.945910149,4.875197323,2.48502331
2012-01-13 21:00,0.224489796,41,19.0012,19.0012,7,95,102,2012,21,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.634728988,2.079441542,4.564348191,2.995792272
2012-01-13 22:00,0.183673469,47,22.0028,22.0028,7,58,65,2012,22,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.189654742,2.079441542,4.077537444,3.135615948
2012-01-13 23:00,0.163265306,47,12.998,12.998,5,60,65,2012,23,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.189654742,1.791759469,4.110873864,2.638914462
2012-01-14 0:00,0.142857143,47,7.0015,7.0015,2,42,44,2012,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.80666249,1.098612289,3.761200116,2.079629024
2012-01-14 1:00,0.142857143,47,12.998,12.998,6,44,50,2012,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.931825633,1.945910149,3.80666249,2.638914462
2012-01-14 2:00,0.142857143,47,11.0014,11.0014,6,32,38,2012,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.663561646,1.945910149,3.496507561,2.48502331
2012-01-14 3:00,0.12244898,54,7.0015,7.0015,6,14,20,2012,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.044522438,1.945910149,2.708050201,2.079629024
2012-01-14 4:00,0.12244898,50,8.9981,8.9981,0,3,3,2012,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.386294361,0,1.386294361,2.302395075
2012-01-14 5:00,0.12244898,50,8.9981,8.9981,0,4,4,2012,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.609437912,0,1.609437912,2.302395075
2012-01-14 6:00,0.12244898,50,0,15.62351519,0,5,5,2012,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.791759469,0,1.791759469,2.810818271
